There is a filter on id3 to remove blanks. Drop them if you read them into a dataframe. Then the index will match the original df dataframe,,,,,,,,,,,,
href,ns1:meta,id,ns1:trees,language,direction,ns1:sentence,id2,id3,ns1:form,ns1:lemma,ns1:tag,ns1:no_space_after
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s3,,ta,S,"wAtu muzuvaTum vimAnap pOkkuvaraTTil ERpattu varum vaLarcciyaik karuTTil koNtu , mukkiya wakarangkaLil uLLa vimAna wilaiyangkaLai virivupatuTTav um , puTiTAka carvaTEca vimAna wilaiyangkaLai amaikkav um maTTiya aracu mutivu ceyTaTu .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w1,aTanpati,aTanpati,AA-------,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w2,",",",",Z:-------,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w3,puTuTilli,puTuTilli,NEN-3SN--,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w4,",",",",Z:-------,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w5,mumpai,mumpai,NEN-3SN--,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w6,",",",",Z:-------,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w7,kolkaTTA,kolkaTTA,NEN-3SN--,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w8,",",",",Z:-------,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w9,cennai,cennai,NEN-3SN--,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w10,Akiya,Aku,Jd-D----A,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w11,vimAna,vimAnam,NO--3SN--,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w12,wilaiyangkaLai,wilaiyam,NNA-3PN--,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w13,mEmpatuTTa,mEmpatuTTu,Vu-T---AA,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w14,puTiya,puTiya,JJ-------,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w15,TittangkaL,Tittam,NNN-3PN--,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w16,uruvAkkap,uruvAku,Vu-T---AA,1
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w17,pattu,patu,VT-T---PA,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w18,wiRaivERRap,wiRaivERRu,Vu-T---AA,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w19,patukinRana,patu,VR-P3PNPA,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",StaM-s4,StaM-s4-w20,.,.,Z#-------,0
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s4,,ta,S,"aTanpati , puTuTilli , mumpai , kolkaTTA , cennai Akiya vimAna wilaiyangkaLai mEmpatuTTa puTiya TittangkaL uruvAkkap pattu wiRaivERRap patukinRana .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w1,karwAtakaTTil,karwAtakam,NEL-3SN--,1
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w2,um,um,Tv-------,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w3,",",",",Z:-------,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w4,AwTiraTTil,AwTiram,NNL-3SN--,1
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w5,um,um,Tv-------,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w6,kirIn,kirIn,NEN-3SN--,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w7,pIltu,pIltu,NEN-3SN--,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w8,vimAna,vimAnam,NO--3SN--,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w9,wilaiyangkaLai,wilaiyam,NNA-3PN--,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w10,amaiTTu,amai,Vt-T---AA,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w11,TamizakaTTai,Tamizakam,NEA-3SN--,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w12,muwTik,muwTu,Vt-T---AA,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w13,koNtu,koL,VT-T---AA,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w14,vittanar,vitu,VR-D3PHAA,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",StaM-s5,StaM-s5-w15,.,.,Z#-------,0
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s5,,ta,S,"karwAtakaTTil um , AwTiraTTil um kirIn pIltu vimAna wilaiyangkaLai amaiTTu TamizakaTTai muwTik koNtu vittanar .",,,,,,
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w1,AnAl,AnAl,AA-------,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w2,",",",",Z:-------,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w3,iwTa,iwTa,DD-------,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w4,varicaiyil,varicai,NNL-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w5,cennai,cennai,NEN-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w6,arukE,arukE,PP-------,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w7,amaikka,amai,Vu-T---AA,1
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w8,ppata,patu,VU-T---PA,1
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w9,uLLa,uL,Jd-T----A,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w10,kirIn,kirIn,NEN-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w11,pIltu,pIltu,NEN-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w12,vimAna,vimAnam,NO--3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w13,wilaiyaTTukku,wilaiyam,NND-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w14,pATippu,pATippu,NNN-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w15,ERpatum,ERpatu,Jd-F----A,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w16,vakaiyil,vakai,NNL-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w17,aTimuka,aTimuka,NEN-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w18,poTuc,poTu,NNN-3SN--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w19,ceyalALar,ceyalALar,NNN-3SH--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w20,jeyalaliTA,jeyalaliTA,NEN-3SH--,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w21,",",",",Z:-------,0
tmt_schema.xml,,s6,,ta,S,"AnAl , iwTa varicaiyil cennai arukE amaikka ppata uLLa kirIn pIltu vimAna wilaiyaTTukku pATippu ERpatum vakaiyil aTimuka poTuc ceyalALar jeyalaliTA , pA.ma.ka. wiRuvanar rAmaTAS AkiyOr pOrAtta aRivippai veLiyitt uLLanar .",StaM-s6,StaM-s6-w22,pA.ma.ka.,pA.ma.ka.,NEN-3SN--,0
